"TOA5","Clear Lake Outflow","CR800","47844","CR800.Std.32.05","CPU:Clear_Outflow_Rain_Gauge.CR8","727","Clear_Outflow_Min_15"
"TIMESTAMP","RECORD","BattV_Min","BattV_TMn","PTemp_C_Avg","Lvl_ft_Avg","Temp_C_Avg","Rain_in_Tot"
"TS","RN","Volts","","Deg C","feet","deg C","inch"
"","","Min","TMn","Avg","Avg","Avg","Tot"
2025-10-31T15:15:00Z,126346,14.08,2025-10-31T15:01:15Z,11.56,0.089,10.58,0
2025-10-31T15:30:00Z,126347,14.08,2025-10-31T15:17:50Z,11.52,0.088,10.59,0
2025-10-31T15:45:00Z,126348,14.08,2025-10-31T15:35:35Z,11.5,0.087,10.58,0
2025-10-31T16:00:00Z,126349,14.08,2025-10-31T15:58:10Z,11.43,0.085,10.53,0
2025-10-31T16:15:00Z,126350,14.08,2025-10-31T16:08:40Z,11.42,0.086,10.49,0
2025-10-31T16:30:00Z,126351,14.08,2025-10-31T16:17:20Z,11.39,0.084,10.47,0
2025-10-31T16:45:00Z,126352,14.04,2025-10-31T16:39:05Z,11.27,0.085,10.42,0
2025-10-31T17:00:00Z,126353,14.02,2025-10-31T16:59:25Z,10.93,0.085,10.34,0
2025-10-31T17:15:00Z,126354,13.96,2025-10-31T17:08:25Z,10.39,0.086,10.23,0
2025-10-31T17:30:00Z,126355,14,2025-10-31T17:15:05Z,10.08,0.087,10.13,0
2025-10-31T17:45:00Z,126356,13.98,2025-10-31T17:44:50Z,10.02,0.087,10.06,0
2025-10-31T18:00:00Z,126357,13.86,2025-10-31T18:00:00Z,9.99,0.086,9.98,0
2025-10-31T18:15:00Z,126358,13.74,2025-10-31T18:15:00Z,9.85,0.086,9.9,0
2025-10-31T18:30:00Z,126359,13.67,2025-10-31T18:29:30Z,9.65,0.086,9.82,0
2025-10-31T18:45:00Z,126360,13.6,2025-10-31T18:44:50Z,9.37,0.084,9.73,0
2025-10-31T19:00:00Z,126361,13.54,2025-10-31T18:59:45Z,9.24,0.084,9.64,0
2025-10-31T19:15:00Z,126362,13.49,2025-10-31T19:14:05Z,9.14,0.084,9.55,0
2025-10-31T19:30:00Z,126363,13.45,2025-10-31T19:29:15Z,8.95,0.084,9.48,0
2025-10-31T19:45:00Z,126364,13.41,2025-10-31T19:44:05Z,8.57,0.085,9.39,0
2025-10-31T20:00:00Z,126365,13.36,2025-10-31T19:59:50Z,8.13,0.085,9.28,0
2025-10-31T20:15:00Z,126366,13.35,2025-10-31T20:15:00Z,7.796,0.086,9.19,0
2025-10-31T20:30:00Z,126367,13.32,2025-10-31T20:29:35Z,7.282,0.086,9.09,0
2025-10-31T20:45:00Z,126368,13.31,2025-10-31T20:40:50Z,6.696,0.086,8.96,0
2025-10-31T21:00:00Z,126369,13.3,2025-10-31T20:59:30Z,6.15,0.086,8.82,0
2025-10-31T21:15:00Z,126370,13.27,2025-10-31T21:01:10Z,5.644,0.085,8.69,0
2025-10-31T21:30:00Z,126371,13.28,2025-10-31T21:17:05Z,5.236,0.085,8.57,0
2025-10-31T21:45:00Z,126372,13.28,2025-10-31T21:35:55Z,4.93,0.085,8.47,0
2025-10-31T22:00:00Z,126373,13.28,2025-10-31T21:47:30Z,4.629,0.086,8.39,0
2025-10-31T22:15:00Z,126374,13.27,2025-10-31T22:03:25Z,4.434,0.086,8.32,0
2025-10-31T22:30:00Z,126375,13.27,2025-10-31T22:27:30Z,4.34,0.085,8.27,0
2025-10-31T22:45:00Z,126376,13.27,2025-10-31T22:30:55Z,4.231,0.085,8.24,0
2025-10-31T23:00:00Z,126377,13.26,2025-10-31T22:58:25Z,4.085,0.085,8.2,0
2025-10-31T23:15:00Z,126378,13.27,2025-10-31T23:04:50Z,3.862,0.085,8.16,0
2025-10-31T23:30:00Z,126379,13.27,2025-10-31T23:18:10Z,3.749,0.085,8.11,0
2025-10-31T23:45:00Z,126380,13.27,2025-10-31T23:31:30Z,3.79,0.085,8.07,0
2025-11-01T00:15:00Z,126382,13.27,2025-11-01T00:00:50Z,3.847,0.086,8.09,0
2025-11-01T00:30:00Z,126383,13.27,2025-11-01T00:16:50Z,3.795,0.086,8.08,0
2025-11-01T00:45:00Z,126384,13.27,2025-11-01T00:32:50Z,3.842,0.086,8.06,0
2025-11-01T01:00:00Z,126385,13.27,2025-11-01T00:46:10Z,3.972,0.086,8.04,0
2025-11-01T01:15:00Z,126386,13.27,2025-11-01T01:02:10Z,4.142,0.085,8.04,0
2025-11-01T01:30:00Z,126387,13.27,2025-11-01T01:25:40Z,4.307,0.085,8.05,0
2025-11-01T01:45:00Z,126388,13.27,2025-11-01T01:34:10Z,4.446,0.085,8.05,0
2025-11-01T02:00:00Z,126389,13.27,2025-11-01T01:45:40Z,4.559,0.086,8.05,0
2025-11-01T02:15:00Z,126390,13.28,2025-11-01T02:04:30Z,4.723,0.086,8.05,0
2025-11-01T02:30:00Z,126391,13.27,2025-11-01T02:20:45Z,4.947,0.087,8.09,0
2025-11-01T02:45:00Z,126392,13.28,2025-11-01T02:36:15Z,5.173,0.087,8.11,0
2025-11-01T03:00:00Z,126393,13.27,2025-11-01T02:48:15Z,5.346,0.087,8.11,0
2025-11-01T03:15:00Z,126394,13.25,2025-11-01T03:13:35Z,5.479,0.086,8.11,0
2025-11-01T03:30:00Z,126395,13.28,2025-11-01T03:15:05Z,5.564,0.086,8.11,0
2025-11-01T03:45:00Z,126396,13.28,2025-11-01T03:30:05Z,5.592,0.085,8.1,0
2025-11-01T04:00:00Z,126397,13.27,2025-11-01T03:52:10Z,5.55,0.085,8.08,0
2025-11-01T04:15:00Z,126398,13.28,2025-11-01T04:00:05Z,5.21,0.085,8.05,0
2025-11-01T04:30:00Z,126399,13.28,2025-11-01T04:15:05Z,4.671,0.085,7.966,0
2025-11-01T04:45:00Z,126400,13.28,2025-11-01T04:39:15Z,4.158,0.085,7.846,0
2025-11-01T05:00:00Z,126401,13.28,2025-11-01T04:45:05Z,3.728,0.084,7.727,0
2025-11-01T05:15:00Z,126402,13.27,2025-11-01T05:05:50Z,3.252,0.083,7.601,0
2025-11-01T05:30:00Z,126403,13.28,2025-11-01T05:26:10Z,2.803,0.083,7.477,0
2025-11-01T05:45:00Z,126404,13.27,2025-11-01T05:33:20Z,2.387,0.083,7.361,0
2025-11-01T06:00:00Z,126405,13.27,2025-11-01T05:57:15Z,2.004,0.083,7.245,0
2025-11-01T06:15:00Z,126406,13.27,2025-11-01T06:00:40Z,1.658,0.082,7.132,0
2025-11-01T06:30:00Z,126407,13.26,2025-11-01T06:28:10Z,1.376,0.082,7.019,0
2025-11-01T06:45:00Z,126408,13.26,2025-11-01T06:42:35Z,1.138,0.082,6.918,0
2025-11-01T07:00:00Z,126409,13.26,2025-11-01T06:45:15Z,0.852,0.082,6.826,0
2025-11-01T07:15:00Z,126410,13.26,2025-11-01T07:13:40Z,0.606,0.083,6.748,0
2025-11-01T07:30:00Z,126411,13.26,2025-11-01T07:17:15Z,0.424,0.083,6.677,0
2025-11-01T07:45:00Z,126412,13.26,2025-11-01T07:30:35Z,0.319,0.083,6.597,0
2025-11-01T08:00:00Z,126413,13.26,2025-11-01T07:46:35Z,0.329,0.083,6.572,0
2025-11-01T08:15:00Z,126414,13.26,2025-11-01T08:02:35Z,0.393,0.083,6.601,0
2025-11-01T08:30:00Z,126415,13.27,2025-11-01T08:15:05Z,0.591,0.083,6.623,0
2025-11-01T08:45:00Z,126416,13.27,2025-11-01T08:31:55Z,1.061,0.083,6.661,0
2025-11-01T09:00:00Z,126417,13.27,2025-11-01T08:46:05Z,1.659,0.083,6.724,0
2025-11-01T09:15:00Z,126418,13.27,2025-11-01T09:03:00Z,2.261,0.083,6.806,0
2025-11-01T09:30:00Z,126419,13.29,2025-11-01T09:16:45Z,2.864,0.084,6.905,0
2025-11-01T09:45:00Z,126420,13.28,2025-11-01T09:35:00Z,3.49,0.084,7.035,0
2025-11-01T10:00:00Z,126421,13.31,2025-11-01T09:50:25Z,4.077,0.083,7.163,0
2025-11-01T10:15:00Z,126422,13.32,2025-11-01T10:00:10Z,4.604,0.083,7.297,0
2025-11-01T10:30:00Z,126423,13.33,2025-11-01T10:17:20Z,5.062,0.083,7.427,0
2025-11-01T10:45:00Z,126424,13.34,2025-11-01T10:31:45Z,5.464,0.083,7.536,0
2025-11-01T11:00:00Z,126425,13.36,2025-11-01T10:48:35Z,5.881,0.083,7.645,0
2025-11-01T11:15:00Z,126426,13.38,2025-11-01T11:00:10Z,6.289,0.083,7.777,0
2025-11-01T11:30:00Z,126427,13.43,2025-11-01T11:15:25Z,6.785,0.083,7.955,0
2025-11-01T11:45:00Z,126428,13.45,2025-11-01T11:36:15Z,7.484,0.084,8.17,0
2025-11-01T12:00:00Z,126429,13.48,2025-11-01T11:45:05Z,8.29,0.085,8.37,0
2025-11-01T12:15:00Z,126430,13.46,2025-11-01T12:06:00Z,8.98,0.083,8.59,0
2025-11-01T12:30:00Z,126431,13.48,2025-11-01T12:15:50Z,9.5,0.081,8.79,0
2025-11-01T12:45:00Z,126432,13.46,2025-11-01T12:44:20Z,9.9,0.081,8.97,0
2025-11-01T13:00:00Z,126433,13.46,2025-11-01T12:47:00Z,10.21,0.082,9.14,0
2025-11-01T13:15:00Z,126434,13.48,2025-11-01T13:02:30Z,10.52,0.083,9.27,0
2025-11-01T13:30:00Z,126435,13.48,2025-11-01T13:29:40Z,10.84,0.085,9.47,0
2025-11-01T13:45:00Z,126436,13.44,2025-11-01T13:31:40Z,11.03,0.084,9.67,0
2025-11-01T14:00:00Z,126437,13.46,2025-11-01T13:51:35Z,11.16,0.084,9.78,0
2025-11-01T14:15:00Z,126438,13.48,2025-11-01T14:01:10Z,11.25,0.084,9.86,0
2025-11-01T14:30:00Z,126439,13.51,2025-11-01T14:15:45Z,11.34,0.084,9.94,0
2025-11-01T14:45:00Z,126440,13.58,2025-11-01T14:31:20Z,11.44,0.084,10.03,0
2025-11-01T15:00:00Z,126441,13.74,2025-11-01T14:45:05Z,11.56,0.085,10.15,0
2025-11-01T15:15:00Z,126442,14.27,2025-11-01T15:00:05Z,11.64,0.085,10.25,0
2025-11-01T15:30:00Z,126443,14.47,2025-11-01T15:21:15Z,11.7,0.084,10.33,0
2025-11-01T15:45:00Z,126444,14.48,2025-11-01T15:37:35Z,11.67,0.084,10.39,0
2025-11-01T16:00:00Z,126445,14.47,2025-11-01T15:53:05Z,11.51,0.084,10.39,0
2025-11-01T16:15:00Z,126446,14.47,2025-11-01T16:11:00Z,11.21,0.083,10.34,0
2025-11-01T16:30:00Z,126447,14.21,2025-11-01T16:29:55Z,10.85,0.082,10.27,0
2025-11-01T16:45:00Z,126448,14.01,2025-11-01T16:44:45Z,10.49,0.082,10.15,0
2025-11-01T17:00:00Z,126449,14,2025-11-01T16:48:40Z,10.12,0.083,9.99,0
2025-11-01T17:15:00Z,126450,14.13,2025-11-01T17:00:15Z,9.98,0.083,9.91,0
2025-11-01T17:30:00Z,126451,14.24,2025-11-01T17:30:00Z,9.96,0.083,9.87,0
2025-11-01T17:45:00Z,126452,14.12,2025-11-01T17:44:40Z,9.8,0.084,9.83,0
2025-11-01T18:00:00Z,126453,13.95,2025-11-01T18:00:00Z,9.38,0.082,9.76,0
2025-11-01T18:15:00Z,126454,13.83,2025-11-01T18:14:25Z,8.7,0.082,9.6,0
2025-11-01T18:30:00Z,126455,13.73,2025-11-01T18:29:45Z,7.972,0.082,9.44,0
2025-11-01T18:45:00Z,126456,13.64,2025-11-01T18:44:45Z,7.252,0.082,9.27,0
2025-11-01T19:00:00Z,126457,13.57,2025-11-01T18:59:50Z,6.58,0.081,9.07,0
2025-11-01T19:15:00Z,126458,13.51,2025-11-01T19:14:30Z,5.967,0.081,8.89,0
2025-11-01T19:30:00Z,126459,13.47,2025-11-01T19:28:45Z,5.489,0.081,8.72,0
2025-11-01T19:45:00Z,126460,13.43,2025-11-01T19:44:40Z,5.194,0.081,8.57,0
2025-11-01T20:00:00Z,126461,13.39,2025-11-01T19:58:05Z,4.977,0.081,8.46,0
2025-11-01T20:15:00Z,126462,13.37,2025-11-01T20:13:30Z,4.675,0.081,8.35,0
2025-11-01T20:30:00Z,126463,13.34,2025-11-01T20:27:25Z,4.363,0.081,8.23,0
2025-11-01T20:45:00Z,126464,13.32,2025-11-01T20:40:50Z,4.063,0.081,8.12,0
2025-11-01T21:00:00Z,126465,13.31,2025-11-01T20:54:05Z,3.806,0.081,8,0
2025-11-01T21:15:00Z,126466,13.28,2025-11-01T21:08:35Z,3.663,0.08,7.906,0
2025-11-01T21:30:00Z,126467,13.28,2025-11-01T21:25:10Z,3.496,0.081,7.831,0
2025-11-01T21:45:00Z,126468,13.28,2025-11-01T21:34:05Z,3.231,0.081,7.754,0
2025-11-01T22:00:00Z,126469,13.27,2025-11-01T21:54:30Z,2.966,0.081,7.683,0
2025-11-01T22:15:00Z,126470,13.27,2025-11-01T22:06:05Z,2.662,0.08,7.612,0
2025-11-01T22:30:00Z,126471,13.27,2025-11-01T22:25:35Z,2.36,0.081,7.532,0
2025-11-01T22:45:00Z,126472,13.27,2025-11-01T22:31:50Z,2.097,0.08,7.449,0
2025-11-01T23:00:00Z,126473,13.26,2025-11-01T22:58:25Z,1.862,0.08,7.368,0
2025-11-01T23:15:00Z,126474,13.26,2025-11-01T23:00:15Z,1.636,0.08,7.291,0
2025-11-01T23:30:00Z,126475,13.26,2025-11-01T23:16:15Z,1.476,0.08,7.221,0
2025-11-01T23:45:00Z,126476,13.26,2025-11-01T23:30:30Z,1.317,0.079,7.143,0
2025-11-02T00:15:00Z,126478,13.26,2025-11-02T00:02:25Z,0.885,0.079,6.979,0
2025-11-02T00:30:00Z,126479,13.26,2025-11-02T00:29:10Z,0.677,0.079,6.898,0
2025-11-02T00:45:00Z,126480,13.26,2025-11-02T00:33:35Z,0.508,0.078,6.814,0
2025-11-02T01:00:00Z,126481,13.26,2025-11-02T00:57:50Z,0.334,0.078,6.725,0
2025-11-02T01:15:00Z,126482,13.26,2025-11-02T01:09:10Z,0.113,0.078,6.633,0
2025-11-02T01:30:00Z,126483,13.26,2025-11-02T01:24:15Z,-0.132,0.078,6.542,0
2025-11-02T01:45:00Z,126484,13.27,2025-11-02T01:30:20Z,-0.344,0.078,6.457,0
2025-11-02T02:00:00Z,126485,13.26,2025-11-02T01:51:25Z,-0.489,0.078,6.391,0
2025-11-02T02:15:00Z,126486,13.27,2025-11-02T02:04:15Z,-0.609,0.078,6.33,0
2025-11-02T02:30:00Z,126487,13.26,2025-11-02T02:20:25Z,-0.661,0.078,6.261,0
2025-11-02T02:45:00Z,126488,13.26,2025-11-02T02:31:50Z,-0.782,0.077,6.18,0
2025-11-02T03:00:00Z,126489,13.26,2025-11-02T02:47:50Z,-0.929,0.077,6.12,0
2025-11-02T03:15:00Z,126490,13.26,2025-11-02T03:09:10Z,-1.097,0.077,6.069,0
2025-11-02T03:30:00Z,126491,13.26,2025-11-02T03:15:25Z,-1.265,0.078,6.01,0
2025-11-02T03:45:00Z,126492,13.26,2025-11-02T03:30:30Z,-1.375,0.077,5.939,0
2025-11-02T04:00:00Z,126493,13.26,2025-11-02T03:45:05Z,-1.438,0.077,5.854,0
2025-11-02T04:15:00Z,126494,13.26,2025-11-02T04:00:05Z,-1.491,0.077,5.829,0
2025-11-02T04:30:00Z,126495,13.26,2025-11-02T04:26:30Z,-1.539,0.077,5.829,0
2025-11-02T04:45:00Z,126496,13.26,2025-11-02T04:30:05Z,-1.483,0.078,5.863,0
2025-11-02T05:00:00Z,126497,13.26,2025-11-02T04:50:20Z,-1.361,0.078,5.841,0
2025-11-02T05:15:00Z,126498,13.22,2025-11-02T05:06:25Z,-1.322,0.078,5.814,0
2025-11-02T05:30:00Z,126499,13.26,2025-11-02T05:15:05Z,-1.22,0.077,5.784,0
2025-11-02T05:45:00Z,126500,13.25,2025-11-02T05:32:15Z,-1.127,0.077,5.751,0
2025-11-02T06:00:00Z,126501,13.26,2025-11-02T05:45:05Z,-1.122,0.076,5.705,0
2025-11-02T06:15:00Z,126502,13.26,2025-11-02T06:00:05Z,-1.25,0.076,5.641,0
2025-11-02T06:30:00Z,126503,13.25,2025-11-02T06:28:00Z,-1.454,0.076,5.562,0
2025-11-02T06:45:00Z,126504,13.26,2025-11-02T06:30:05Z,-1.654,0.076,5.458,0
2025-11-02T07:00:00Z,126505,13.25,2025-11-02T06:55:45Z,-1.827,0.075,5.348,0
2025-11-02T07:15:00Z,126506,13.26,2025-11-02T07:00:05Z,-2.019,0.076,5.249,0
2025-11-02T07:30:00Z,126507,13.25,2025-11-02T07:23:15Z,-2.173,0.077,5.15,0
2025-11-02T07:45:00Z,126508,13.26,2025-11-02T07:32:40Z,-2.262,0.076,5.059,0
2025-11-02T08:00:00Z,126509,13.25,2025-11-02T07:50:45Z,-2.321,0.076,4.975,0
2025-11-02T08:15:00Z,126510,13.26,2025-11-02T08:02:10Z,-2.314,0.075,4.903,0
2025-11-02T08:30:00Z,126511,13.25,2025-11-02T08:19:20Z,-2.339,0.075,4.848,0
2025-11-02T08:45:00Z,126512,13.25,2025-11-02T08:36:05Z,-2.39,0.075,4.795,0
2025-11-02T09:00:00Z,126513,13.26,2025-11-02T08:48:40Z,-2.337,0.075,4.733,0
2025-11-02T09:15:00Z,126514,13.3,2025-11-02T09:00:15Z,-2.203,0.074,4.7,0
2025-11-02T09:30:00Z,126515,13.44,2025-11-02T09:15:15Z,-1.797,0.073,4.721,0
2025-11-02T09:45:00Z,126516,13.72,2025-11-02T09:30:05Z,-1.019,0.074,4.766,0
2025-11-02T10:00:00Z,126517,13.8,2025-11-02T09:45:05Z,0.045,0.074,4.812,0
2025-11-02T10:15:00Z,126518,14.16,2025-11-02T10:00:05Z,1.225,0.074,4.932,0
2025-11-02T10:30:00Z,126519,14.66,2025-11-02T10:25:35Z,2.628,0.077,5.515,0
2025-11-02T10:45:00Z,126520,14.6,2025-11-02T10:44:15Z,4.199,0.077,6.486,0
2025-11-02T11:00:00Z,126521,14.54,2025-11-02T10:58:05Z,5.733,0.078,7.536,0
2025-11-02T11:15:00Z,126522,14.51,2025-11-02T11:10:55Z,7.029,0.08,8.5,0
2025-11-02T11:30:00Z,126523,14.08,2025-11-02T11:29:35Z,8.08,0.081,9.25,0
2025-11-02T11:45:00Z,126524,14.08,2025-11-02T11:40:15Z,9.03,0.083,9.79,0
2025-11-02T12:00:00Z,126525,14.05,2025-11-02T11:51:25Z,9.91,0.084,10.17,0
2025-11-02T12:15:00Z,126526,14.02,2025-11-02T12:09:20Z,10.75,0.086,10.53,0
2025-11-02T12:30:00Z,126527,14.02,2025-11-02T12:26:40Z,11.46,0.089,10.85,0
2025-11-02T12:45:00Z,126528,14.02,2025-11-02T12:30:05Z,11.92,0.089,11.2,0
2025-11-02T13:00:00Z,126529,13.99,2025-11-02T12:59:55Z,12.19,0.09,11.57,0
2025-11-02T13:15:00Z,126530,13.99,2025-11-02T13:14:55Z,12.37,0.09,11.91,0
2025-11-02T13:30:00Z,126531,13.99,2025-11-02T13:17:20Z,12.53,0.091,12.32,0
2025-11-02T13:45:00Z,126532,13.99,2025-11-02T13:39:20Z,12.68,0.09,12.65,0
2025-11-02T14:00:00Z,126533,14,2025-11-02T13:45:05Z,12.72,0.091,12.93,0
2025-11-02T14:15:00Z,126534,14.02,2025-11-02T14:11:00Z,12.65,0.093,13.1,0
2025-11-02T14:30:00Z,126535,14.02,2025-11-02T14:15:50Z,12.5,0.091,13.42,0
2025-11-02T14:45:00Z,126536,14.01,2025-11-02T14:39:40Z,12.3,0.09,13.57,0
2025-11-02T15:00:00Z,126537,14.05,2025-11-02T14:45:05Z,12.1,0.089,13.31,0
2025-11-02T15:15:00Z,126538,14.06,2025-11-02T15:12:05Z,11.88,0.089,13.06,0
2025-11-02T15:30:00Z,126539,14.05,2025-11-02T15:18:25Z,11.68,0.09,12.6,0
2025-11-02T15:45:00Z,126540,14.06,2025-11-02T15:35:35Z,11.51,0.089,12.18,0
2025-11-02T16:00:00Z,126541,14.06,2025-11-02T16:00:00Z,11.37,0.089,11.86,0
2025-11-02T16:15:00Z,126542,14.06,2025-11-02T16:03:10Z,11.28,0.089,11.55,0
2025-11-02T16:30:00Z,126543,14.06,2025-11-02T16:16:55Z,11.27,0.09,11.3,0
2025-11-02T16:45:00Z,126544,14.06,2025-11-02T16:30:10Z,11.29,0.091,11.06,0
2025-11-02T17:00:00Z,126545,14.05,2025-11-02T16:56:40Z,11.29,0.092,10.85,0
2025-11-02T17:15:00Z,126546,14.04,2025-11-02T17:12:40Z,11.23,0.091,10.67,0
2025-11-02T17:30:00Z,126547,13.98,2025-11-02T17:28:15Z,11.1,0.089,10.52,0
2025-11-02T17:45:00Z,126548,13.93,2025-11-02T17:44:25Z,10.94,0.087,10.39,0
2025-11-02T18:00:00Z,126549,13.87,2025-11-02T17:55:45Z,10.74,0.086,10.27,0
2025-11-02T18:15:00Z,126550,13.77,2025-11-02T18:12:35Z,10.58,0.086,10.15,0
2025-11-02T18:30:00Z,126551,13.68,2025-11-02T18:29:05Z,10.37,0.086,10.02,0
2025-11-02T18:45:00Z,126552,13.61,2025-11-02T18:44:45Z,10.05,0.084,9.88,0
2025-11-02T19:00:00Z,126553,13.54,2025-11-02T18:59:50Z,9.66,0.083,9.76,0
2025-11-02T19:15:00Z,126554,13.5,2025-11-02T19:13:35Z,9.3,0.082,9.64,0
2025-11-02T19:30:00Z,126555,13.45,2025-11-02T19:28:30Z,9.07,0.081,9.55,0
2025-11-02T19:45:00Z,126556,13.42,2025-11-02T19:44:00Z,9.08,0.081,9.5,0
2025-11-02T20:00:00Z,126557,13.38,2025-11-02T19:59:00Z,9.13,0.083,9.46,0
2025-11-02T20:15:00Z,126558,13.35,2025-11-02T20:13:25Z,9.2,0.083,9.41,0
2025-11-02T20:30:00Z,126559,13.34,2025-11-02T20:29:50Z,9.11,0.084,9.35,0
2025-11-02T20:45:00Z,126560,13.32,2025-11-02T20:38:35Z,8.8,0.085,9.25,0
2025-11-02T21:00:00Z,126561,13.31,2025-11-02T20:56:05Z,8.48,0.085,9.13,0
2025-11-02T21:15:00Z,126562,13.3,2025-11-02T21:09:20Z,8.16,0.086,9.02,0
2025-11-02T21:30:00Z,126563,13.29,2025-11-02T21:29:30Z,7.85,0.085,8.91,0
2025-11-02T21:45:00Z,126564,13.28,2025-11-02T21:35:55Z,7.585,0.085,8.82,0
2025-11-02T22:00:00Z,126565,13.28,2025-11-02T21:54:00Z,7.316,0.082,8.72,0
2025-11-02T22:15:00Z,126566,13.28,2025-11-02T22:14:40Z,7.039,0.081,8.63,0
2025-11-02T22:30:00Z,126567,13.28,2025-11-02T22:15:45Z,6.689,0.078,8.55,0
2025-11-02T22:45:00Z,126568,13.28,2025-11-02T22:39:00Z,6.25,0.078,8.46,0
2025-11-02T23:00:00Z,126569,13.28,2025-11-02T22:52:00Z,5.968,0.079,8.39,0
2025-11-02T23:15:00Z,126570,13.27,2025-11-02T23:14:05Z,5.768,0.079,8.33,0
2025-11-02T23:30:00Z,126571,13.27,2025-11-02T23:17:35Z,5.577,0.079,8.27,0
2025-11-02T23:45:00Z,126572,13.27,2025-11-02T23:43:45Z,5.491,0.08,8.21,0
2025-11-03T00:15:00Z,126574,13.28,2025-11-03T00:05:05Z,5.659,0.083,8.12,0
2025-11-03T00:30:00Z,126575,13.28,2025-11-03T00:22:50Z,5.719,0.081,8.09,0
2025-11-03T00:45:00Z,126576,13.27,2025-11-03T00:41:55Z,5.828,0.079,8.06,0
2025-11-03T01:00:00Z,126577,13.27,2025-11-03T00:48:20Z,5.952,0.079,8.05,0
2025-11-03T01:15:00Z,126578,13.28,2025-11-03T01:02:50Z,6.005,0.08,8.03,0
2025-11-03T01:30:00Z,126579,13.28,2025-11-03T01:16:10Z,6.005,0.081,8.01,0
2025-11-03T01:45:00Z,126580,13.28,2025-11-03T01:30:25Z,5.968,0.08,7.983,0
2025-11-03T02:00:00Z,126581,13.27,2025-11-03T01:57:55Z,5.769,0.078,7.942,0
2025-11-03T02:15:00Z,126582,13.28,2025-11-03T02:00:05Z,5.471,0.076,7.881,0
2025-11-03T02:30:00Z,126583,13.27,2025-11-03T02:25:25Z,5.226,0.076,7.802,0
2025-11-03T02:45:00Z,126584,13.28,2025-11-03T02:30:05Z,5.125,0.078,7.723,0
2025-11-03T03:00:00Z,126585,13.27,2025-11-03T02:52:55Z,5.103,0.079,7.672,0
2025-11-03T03:15:00Z,126586,13.28,2025-11-03T03:00:05Z,5.052,0.078,7.627,0
2025-11-03T03:30:00Z,126587,13.28,2025-11-03T03:20:35Z,4.924,0.077,7.565,0
2025-11-03T03:45:00Z,126588,13.28,2025-11-03T03:30:05Z,4.937,0.076,7.505,0
2025-11-03T04:00:00Z,126589,13.28,2025-11-03T03:45:05Z,4.896,0.076,7.486,0
2025-11-03T04:15:00Z,126590,13.27,2025-11-03T04:07:35Z,4.669,0.077,7.453,0
2025-11-03T04:30:00Z,126591,13.27,2025-11-03T04:15:30Z,4.441,0.076,7.375,0
2025-11-03T04:45:00Z,126592,13.27,2025-11-03T04:43:00Z,4.382,0.076,7.33,0
2025-11-03T05:00:00Z,126593,13.28,2025-11-03T04:45:05Z,4.343,0.076,7.322,0
2025-11-03T05:15:00Z,126594,13.28,2025-11-03T05:05:30Z,4.279,0.077,7.307,0
2025-11-03T05:30:00Z,126595,13.28,2025-11-03T05:20:05Z,4.342,0.078,7.324,0
2025-11-03T05:45:00Z,126596,13.27,2025-11-03T05:36:35Z,4.522,0.078,7.296,0
2025-11-03T06:00:00Z,126597,13.28,2025-11-03T05:45:15Z,4.717,0.077,7.271,0
2025-11-03T06:15:00Z,126598,13.27,2025-11-03T06:09:30Z,4.951,0.078,7.265,0
2025-11-03T06:30:00Z,126599,13.27,2025-11-03T06:20:10Z,5.264,0.08,7.283,0
2025-11-03T06:45:00Z,126600,13.27,2025-11-03T06:36:05Z,5.586,0.081,7.289,0
2025-11-03T07:00:00Z,126601,13.27,2025-11-03T06:49:30Z,5.881,0.079,7.297,0
2025-11-03T07:15:00Z,126602,13.27,2025-11-03T07:12:20Z,6.114,0.078,7.306,0
2025-11-03T07:30:00Z,126603,13.27,2025-11-03T07:23:40Z,6.299,0.08,7.311,0
2025-11-03T07:45:00Z,126604,13.28,2025-11-03T07:32:10Z,6.466,0.08,7.306,0
2025-11-03T08:00:00Z,126605,13.27,2025-11-03T07:45:15Z,6.574,0.081,7.287,0
2025-11-03T08:15:00Z,126606,13.28,2025-11-03T08:01:30Z,6.632,0.081,7.27,0
2025-11-03T08:30:00Z,126607,13.27,2025-11-03T08:23:00Z,6.635,0.08,7.24,0
2025-11-03T08:45:00Z,126608,13.28,2025-11-03T08:30:05Z,6.635,0.08,7.235,0
2025-11-03T09:00:00Z,126609,13.27,2025-11-03T08:50:30Z,6.614,0.081,7.213,0
2025-11-03T09:15:00Z,126610,13.28,2025-11-03T09:00:05Z,6.466,0.082,7.185,0
2025-11-03T09:30:00Z,126611,13.31,2025-11-03T09:15:35Z,6.276,0.08,7.146,0
2025-11-03T09:45:00Z,126612,13.51,2025-11-03T09:36:55Z,6.421,0.076,7.127,0
2025-11-03T10:00:00Z,126613,13.56,2025-11-03T09:56:35Z,7.208,0.075,7.18,0
2025-11-03T10:15:00Z,126614,13.4,2025-11-03T10:13:05Z,8.37,0.077,7.426,0
2025-11-03T10:30:00Z,126615,13.36,2025-11-03T10:18:55Z,8.79,0.073,7.568,0
2025-11-03T10:45:00Z,126616,13.37,2025-11-03T10:41:05Z,8.75,0.072,7.56,0
2025-11-03T11:00:00Z,126617,13.38,2025-11-03T10:47:20Z,8.7,0.071,7.575,0
